,word,pron,freq
5309,###reaux,##Ro,11.680000000000001
5310,###rec,##REkt,3.52
5311,###rect,##REkt,14.32
5312,###rects,##REkt,1.39
5313,###rel,##REl,14.96
5315,###rent,##R@,1.6
5317,###rer,###Re,34.69
5319,###res,##REstR,4.92
5320,###ret,##RE,1.16
5322,###reu,#R2z,93.04999999999998
5323,###reuil,###R9j,5.71
5324,###reuils,###R9j,1.51
5325,###reur,#R9R,39.79
5326,###reurs,#R9R,6.4
5327,###reux,#R2,164.51000000000002
5330,###rez,##Re,70.11000000000001
5333,###ri,##Ri,165.36
5334,###ria,###Rja,2.66
5336,###riait,##RjE,2.0
5337,###rian,##Rj@t,1.07
5338,###riant,##Rj@,3.91
5340,###rid,##RidZ,1.13
5341,###rie,##Ri,181.9
5342,###riel,###RjEl,1.08
5344,###rien,##Rj5,9.39
5345,###riens,##Rj5,5.42
5346,###rient,##Ri,1.49
5347,###rier,##Rje,1.8
5348,###riers,##Rje,1.62
5349,###ries,###Ri,5.3
5351,###rieu,###Rj2z,2.57
5352,###rieux,###Rj2,4.68
5353,###riez,##Rje,16.73
5354,###rif,##Rif,46.85
5355,###riff,##Rif,2.61
5357,###ril,###Ril,2.08
5360,###rin,###R5,1.1400000000000001
5361,###rins,###R5,2.4899999999999998
5362,###rio,##RjOl,1.42
5363,###rions,##Rj§,1.7999999999999998
5364,###riot,##Rjo,12.12
5365,###riots,##Rjo,2.28
5366,###rir,##RiR,301.77
5367,###ris,##Ri,45.93000000000001
5368,###rit,##Ri,15.879999999999999
5370,###riè,##RjER,234.52
5375,###ro,##Ro,9.04
5379,###rom,##R§pR,1.61
5382,###ron,##ROn,24.43
5383,###rons,##R§,28.53
5384,###ront,##R§,23.35
5385,###ros,##ROs,2.78
5386,###rot,###Ro,2.4699999999999998
5388,###rou,##Ru,5.57
5389,###rous,##Ru,1.96
5390,###roï,#####id,2.01
5391,###ru,##Ry,15.48
5395,###rur,##RyR,11.74
5396,###rus,###Rys,2.88
5397,###rut,##Ry,7.27
5398,###ry,##Ri,4.24
5405,###ré,##Re,39.66
5409,###rée,###Re,100.83
5411,###rées,###Re,9.889999999999999
5413,###rés,##Re,7.420000000000001
5418,###sa,##saZ,171.85999999999999
5423,###sai,##se,4.76
5425,###saient,##zE,21.060000000000002
5427,###sain,###s5,3.85
5429,###sais,##sE,219.79999999999998
5430,###sait,##zE,138.93
5431,###sal,##sal,1.77
5432,###san,##i,11.64
5433,###sans,##i,12.18
5434,###sant,##z@,34.31
5435,###sants,##s@,2.32
5440,###sass,##sas,2.05
5442,###sau,###so,1.49
5451,###se,##s°,122.6
5455,###sei,##sEN,3.44
5456,###seil,##sEj,82.26
5457,###seils,##sEj,18.29
5458,###sein,##s5,5.32
5459,###seins,##s5,1.97
5460,###sel,###zEl,1.47
5462,###sem,##s@bl,89.22
5463,###sen,###z@,84.24000000000001
5464,###sens,##s@,1.12
5465,###sent,###z@,105.23
5466,###sents,###z@,6.97
5468,###ser,##se,590.8600000000001
5469,###sers,##ze,11.25
5470,###sert,##sER,11.92
5471,###serts,##sER,1.79
5472,###ses,##sEs,1.7199999999999998
5473,###set,##sEt,33.44
5474,###sets,###sE,1.56
5475,###seu,##s2z,16.0
5476,###seur,##s9R,11.479999999999999
5477,###seurs,##s9R,6.53
5478,###seux,##z2,2.31
5489,###sez,##se,236.00999999999996
5490,###sha,##Sa,2.23
5491,###shal,###Sal,2.74
5499,###shé,###Se,1.65
5501,###si,#si,1623.75
5502,###sie,##e,17.56
5506,###sier,##sje,57.53
5507,###siers,##sje,22.020000000000003
5508,###sies,##e,1.52
5509,###sieur,##sj2,583.45
5510,###sieurs,##sj2,155.66
5511,###siez,##sje,24.41
5512,###sif,##sif,7.140000000000001
5513,###sil,##zi,9.699999999999998
5516,###sin,##z5,43.190000000000005
5518,###sins,###z5,30.47
5519,###sio,##zjo,1.14
5520,###sion,##sj§,150.33
5521,###sions,##sj§,21.09
5522,###sir,##ziR,9.4
5523,###sirs,###ziR,2.68
5524,###sis,##zi,11.799999999999999
5525,###sit,##zi,2.39
5527,###so,###zOd,17.32
5530,###soi,##swaR,1.44
5534,###soir,##swaR,161.21
5539,###som,##so,2.5300000000000002
5540,###son,##z§,1023.3
5541,###sons,##z§,147.80999999999997
5542,###sor,###zOR,44.86
5543,###sors,###zOR,5.07
5544,###sort,##sOR,8.21
5545,###sorts,##sOR,1.57
5548,###sou,##su,6.67
5551,###sour,##suRs,1.13
5552,###sous,##su,30.4
5553,###sout,##su,1.03
5555,###soyeur,##swa,2.0
5561,###stan,###st@s,6.6
5563,###ster,##stER,2.18
5565,###sti,###sti,2.4199999999999995
5568,###su,##sy,46.15999999999999
5569,###sua,###s8a,17.73
5570,###sue,##zy,2.08
5571,###suel,##s8El,4.720000000000001
5575,###sul,##syl,18.09
5579,###sus,##sy,173.31
5590,###sè,##sEd,22.51
5591,###sé,##se,780.1199999999997
5594,###sée,##se,102.08000000000001
5596,###sées,##se,49.96999999999999
5599,###sés,##se,38.690000000000005
5601,###ta,###ta,97.78999999999999
5602,###tac,##tak,30.27
5603,###tact,##takt,59.58
5604,###tacts,##takt,10.27
5607,###tai,###tEn,89.61
5608,###taient,###tE,10.68
5609,###tail,###taj,8.17
5611,###tain,###t5,67.38000000000001
5612,###tains,###t5,101.94999999999999
5613,###tais,##tE,53.14
5614,###tait,###tE,68.38000000000001
5615,###tal,##tal,21.79
5618,###tan,###t@s,33.800000000000004
5621,###tant,##t@,212.75
5622,###tants,##t@,9.25
5623,###tar,##taRd,5.659999999999999
5624,###tard,###taR,4.8999999999999995
5626,###tas,##tasm,9.690000000000001
5629,###tau,###to,5.0
5630,###taud,###to,10.670000000000002
5632,###taux,##to,3.71
5636,###te,##t°,104.51000000000002
5637,###teau,##to,127.92
5638,###teaux,##to,14.13
5639,###teil,##tEj,42.31
5640,###tel,###tEl,30.63
5641,###tels,###tEl,6.349999999999999
5642,###tem,###t@bR,16.01
5643,###ten,##t@t,65.58
5644,###tend,###t@,16.28
5645,###tent,##t@,121.69
5646,###tents,##t@,12.24
5647,###ter,###te,491.46000000000004
5649,###tes,##tEs,16.27
5652,###teu,##t2z,15.449999999999998
5653,###teuil,##t9j,17.16
5654,###teuils,##t9j,2.1
5655,###teur,###t9R,308.34
5656,###teurs,###t9R,32.3
5657,###teux,#t2,7.17
5658,###tex,###tEks,14.919999999999998
5659,###tez,###te,295.73
5672,###thè,###tEz,2.12
5677,###ti,###ti,544.0899999999997
5678,###tia,###sjal,17.11
5680,###tiai,###tjER,4.04
5683,###tial,###sjal,9.370000000000001
5686,###tiau,###tjo,1.36
5687,###tiaux,###sjo,2.8600000000000003
5689,###tie,###ti,330.83000000000004
5690,###tiel,###sjEl,3.15
5692,###tien,##tj5,18.220000000000002
5693,###tiens,##tj5,4.33
5694,###tient,##tj5,18.37
5696,###tier,##tje,11.13
5697,###tiers,##tje,2.23
5698,###ties,###ti,26.680000000000003
5701,###tiez,###tje,16.49
5702,###tif,###tif,6.839999999999999
5704,###til,##tij,50.01999999999998
5705,###tils,##ti,16.35
5707,###tin,###t5,100.12
5709,###tinct,##t5,14.27
5710,###ting,##tiG,4.8500000000000005
5711,###tins,###t5,11.59
5713,###tio,###tjOl,5.07
5714,###tion,###sj§,51.410000000000004
5715,###tions,###sj§,18.330000000000002
5716,###tir,###tiR,678.88
5717,###tis,###ti,70.89
5719,###tit,###ti,6.48
5723,###tiè,##tjEm,9.75
5724,###tié,###tje,115.84
5727,###tiés,###tje,4.82
5729,###to,##to,218.14
5730,###toc,###tOk,1.28
5731,###toi,##twaR,359.91999999999996
5732,###toie,##twa,12.42
5734,###toies,##twa,1.42
5735,###toir,###twaR,4.83
5740,###ton,###t§,55.47
5741,###tons,###t§,95.78
5744,###tor,##tORz,6.7
5747,###tos,###tos,3.94
5748,###tou,##tu,5.92
5752,###tour,##tuR,3.88
5753,###tours,##tuR,4.7
5755,###tout,###tu,291.14000000000004
5759,###toyais,##twa,1.06
5760,###toyait,##twa,1.02
5761,###toyant,##twa,1.33
5762,###toyer,##twa,30.28
5763,###toyeur,##twa,1.24
5764,###toyez,##twa,2.88
5768,###toyé,##twa,7.72
5773,###tra,##tRa,53.35
5774,###trac,##tRak,1.64
5775,###trai,##tRER,68.42
5782,###traint,##tR5,3.8899999999999997
5783,###trais,##tRE,14.84
5784,###trait,###tRE,29.259999999999998
5785,###traits,###tRE,3.67
5786,###tral,##tRal,17.87
5788,###trant,##tR@,11.67
5790,###tras,##tRa,5.51
5791,###trat,##tRa,45.7
5792,###trats,##tRa,7.53
5795,###tre,##tR°,41.57
5797,###trer,##tRe,305.82
5798,###tres,##tREs,28.849999999999998
5803,###trez,##tRe,60.879999999999995
5804,###tri,###tRin,28.259999999999998
5810,###triez,##tRi,2.3
5818,###trol,##tRol,1.27
5820,###trons,##tR§,25.13
5821,###tront,##tR§,3.77
5823,###trot,###tRo,2.8
5826,###troyer,###tRwa,1.84
5835,###trui,##tR8iR,2.49
5837,###truit,##tR8i,4.33
5838,###truits,##tR8i,1.1400000000000001
5847,###tré,##tRe,80.44999999999999
5848,###trée,##tRe,33.46999999999999
5849,###trées,##tRe,3.0300000000000002
5850,###trés,##tRe,12.38
5852,###trô,##tRol,83.19
5853,###tu,###tyR,534.35
5854,###tuai,###t8ER,1.9000000000000001
5855,###tue,##ty,27.9
5856,###tuel,###t8El,2.73
5858,###tues,##ty,5.050000000000001
5859,###tueu,###t82z,2.53
5860,###tueux,###t82,3.43
5862,###tui,###t8it,9.6
5864,###tuit,###t8i,12.700000000000001
5865,###tuits,###t8i,3.94
5868,###tuor,###t8OR,1.04
5870,###tur,###tyR,12.4
5871,###tus,##ty,18.35
5872,###ty,###tiR,4.08
5873,###tyr,###tiR,4.44
5874,###tyrs,###tiR,1.9200000000000002
5878,###tè,###tEm,76.92
5880,###té,###te,231.45999999999998
5881,###tée,###te,48.94
5882,###tées,###te,5.34
5883,###téi,###te,2.82
5884,###tés,###te,31.6
5885,###tê,##tEm,4.84
5891,###tô,##tom,48.230000000000004
5892,###tôt,###to,210.4
5901,###va,##vaZ,40.400000000000006
5902,###vai,##vEz,114.65
5903,###vaient,##vE,15.78
5905,###vail,###vaj,516.65
5906,###vain,##v5,20.18
5910,###vais,##vE,272.55
5911,###vait,##vE,108.93999999999998
5912,###val,##val,85.42
5914,###van,###v@t,27.639999999999997
5915,###vant,###v@,43.17
5916,###vants,###v@,5.36
5919,###vas,###vas,1.17
5923,###vaux,##vo,43.7
5924,###ve,##v°,215.76000000000002
5925,###veau,##vo,279.99
5926,###veaux,##vo,45.93
5928,###veil,###vEj,41.91
5929,###vel,##vEl,338.46999999999997
5931,###vent,##v@,151.66
5933,###ver,##ve,103.85
5934,###vers,###vER,111.72
5935,###vert,##vER,22.830000000000002
5936,###verts,##vER,6.459999999999999
5937,###ves,###vEs,3.3699999999999997
5938,###vet,###vEt,10.8
5939,###vets,###vE,1.27
5940,###veu,###v2z,31.05
5941,###veur,###v9R,12.330000000000002
5942,###veurs,###v9R,3.4000000000000004
5943,###veux,##v2,116.16
5947,###vez,##ve,366.15
5948,###vi,###vis,187.67000000000002
5949,###via,###vjabl,1.48
5957,###vie,###vi,24.27
5958,###vien,##vjEn,6.41
5959,###viens,##vj5,199.26000000000002
5960,###vient,##vj5,31.810000000000002
5961,###vier,##vje,8.9
5962,###viers,###vje,2.4
5963,###vies,###vi,2.02
5964,###viet,###vjEt,17.16
5967,###viez,##vje,18.03
5968,###vil,##vij,12.239999999999998
5969,###vin,###v5s,12.0
5971,###vint,###v5,1.28
5973,###vions,##vj§,7.04
5976,###vir,###viR,74.85
5977,###vis,###vi,10.08
5978,###vit,###vi,5.26
5980,###viè,##vjEm,1.6400000000000001
5986,###vo,###vo,83.17000000000002
5988,###voi,##vwa,12.120000000000001
5989,###voie,##vwa,11.94
5990,###voient,##vwa,1.6300000000000001
5992,###voir,##vwaR,224.66
5993,###voirs,##vwaR,28.36
5994,###vois,###vwa,2.12
5995,###voit,###vwa,3.05
5996,###vol,###vOl,1.31
5999,###vons,##v§,83.57000000000001
6001,###vou,###vuR,2.78
6007,###voyer,##vwa,17.439999999999998
6009,###voyez,##vwa,5.48
6013,###voyé,##vwa,11.120000000000001
6014,###voyée,##vwa,4.71
6016,###voyés,##vwa,2.05
6017,###vra,###vRa,5.289999999999999
6018,###vrai,###vRE,4.21
6019,###vrais,###vRE,1.77
6020,###vrait,##vRE,1.36
6022,###vrant,##vR@,1.03
6026,###vre,##vR°,7.04
6031,###vret,##vREt,1.27
6034,###vreuil,##vR9j,1.32
6038,###vrez,##vRe,8.66
6039,###vri,##vRi,3.5
6044,###vrir,##vRiR,23.03
6045,###vris,###vRizm,1.28
6049,###vrons,###vR§,3.8
6050,###vront,###vR§,2.46
6051,###vrot,###vRo,2.16
6058,###vu,###vy,55.55
6059,###vue,###vy,4.35
6067,###vé,###ve,97.10000000000001
6068,###vée,###ve,44.339999999999996
6069,###vées,###ve,8.42
6070,###vés,###ve,13.569999999999999
6083,###xis,###ksist,1.26
6084,###za,###za,19.220000000000002
6086,###zai,##zEn,12.899999999999999
6091,###zas,###za,4.49
6097,###zes,##zEs,11.3
6106,###ziè,##zjEm,1.7999999999999998
6117,###ça,###saZ,1.12
6121,###çait,###sE,2.08
6123,###çant,###s@,4.15
6131,###çois,###swa,1.5
6133,###çon,###s§,189.96
6134,###çons,###s§,70.03
6135,###çu,##sy,9.399999999999999
6136,###çue,##sy,2.67
6138,###çus,##sy,1.17
6150,##ac,##ak,34.25000000000001
6151,##ache,###S°,3.26
6157,##agi,##a,9.049999999999999
6158,##agir,##a,9.92
6159,##agis,##a,5.3999999999999995
6160,##agit,##a,5.09
6170,##ani,##a,1.55
6171,##ap,##a,1.78
6173,##aper,###pER,3.15
6176,##at,###t@,3.58
6177,##au,###dibl,4.68
6184,##ba,##ba,17.02
6185,##bab,##bab,1.1
6187,##bac,##ba,15.7
6189,##bai,##bEn,3.31
6191,##bain,##b5,3.2800000000000002
6192,##bains,##b5,2.45
6193,##bais,##be,2.2
6195,##bal,#ba,13.06
6197,##ban,##b@,7.779999999999999
6198,##bans,##b@,2.17
6201,##bar,#baR,17.78
6202,##bard,##baR,5.619999999999999
6203,##bas,##ba,10.44
6204,##bat,##ba,13.719999999999995
6205,##bats,##ba,4.51
6206,##bau,#bo,11.909999999999997
6208,##baye,#be,3.66
6209,##bayes,##baj,1.25
6212,##be,##b°,13.379999999999997
6214,##bel,##bEl,18.020000000000003
6217,##ber,##bER,84.46
6218,##bert,##bER,1.44
6221,##bet,##bE,1.09
6223,##beur,##b9R,3.84
6226,##bi,#bi,232.35000000000002
6227,##bia,##bja,2.02
6230,##bian,#bj@s,12.36
6235,##bie,##bi,1.4700000000000002
6238,##bier,##bje,5.88
6240,##bies,##bi,1.44
6242,##bil,#bi,30.359999999999996
6246,##bio,##bjOl,1.84
6250,##bir,##biR,10.64
6251,##bis,##bi,5.92
6252,##bit,#bi,8.34
6253,##bits,#bi,19.29
6274,##bleau,##blo,37.8
6275,##bleaux,##blo,12.31
6276,##bler,##ble,1.08
6277,##bles,##blEs,6.09
6278,##blet,##blEt,2.71
6284,##bli,##blik,24.84
6287,##bliais,#bli,9.17
6288,##bliait,#bli,1.22
6289,##bliant,#bli,1.52
6293,##blic,##blik,64.62
6294,##blics,##blik,5.09
6295,##blie,#bli,153.98
6296,##blient,#bli,3.94
6297,##blier,#bli,85.96
6299,##blies,#bli,16.24
6301,##bliez,#bli,49.48
6305,##blions,#bli,13.28
6308,##blié,#bli,158.12
6309,##bliée,#bli,10.200000000000001
6310,##bliées,#bli,1.92
6311,##bliés,#bli,4.83
6312,##blo,##blOk,3.58
6314,##blot,#blo,1.77
6317,##blè,#blEm,1.1400000000000001
6322,##bo,##bo,45.62999999999998
6333,##bor,##bOR,13.629999999999997
6334,##bord,##bOR,4.84
6336,##bos,##bo,3.0600000000000005
6337,##bot,##bo,20.54
6338,##bots,##bo,11.24
6339,##bou,##bu,11.769999999999996
6343,##bouin,##bw5,1.41
6348,##bour,##buR,1.3399999999999999
6349,##bours,##buR,3.81
6351,##bout,##bu,91.81
6356,##bra,##bRa,6.029999999999999
6357,##brai,##bRe,5.02
6362,##bran,##bR@S,1.56
6365,##bras,#bRa,70.02
6378,##bre,##bR°,6.919999999999999
6380,##brer,##bRe,2.18
6382,##breu,#bR2,2.9
6387,##bri,##bRi,24.010000000000005
6393,##bris,##bRi,4.96
6420,##bu,##by,29.989999999999995
6430,##bum,##bOm,11.29
6432,##bus,#bys,6.0200000000000005
6433,##but,##by,111.34
6434,##buts,##by,5.1499999999999995
6440,##by,###bi,13.19
6445,##bâ,##ba,2.02
6446,##bè,##bER,14.6
6448,##bé,##be,245.21999999999994
6451,##bés,##be,17.81
6452,##bê,#bEt,16.02
6456,##ca,##ka,144.36
6458,##cail,##kaj,6.45
6460,##cains,##k5,2.25
6461,##cais,#ke,6.82
6462,##cal,##kal,13.96
6463,##cam,##k@p,2.08
6464,##can,##k@s,67.89
6468,##cao,##ka,1.29
6473,##car,##kaR,10.479999999999995
6474,##card,##kaR,1.76
6475,##cars,##kaR,1.07
6478,##cas,##kas,2.6999999999999993
6481,##cau,##koz,2.78
6483,##caux,##ko,5.39
6484,##ce,##s°,90.00999999999998
6485,##ceau,##so,2.89
6487,##cein,#s5t,53.89
6490,##cel,##sEl,12.28
6491,##cem,##sa,22.03
6492,##cen,#s@,51.31
6493,##cens,#s@,2.44
6494,##cent,##s@,19.61
6495,##cents,##s@,4.83
6496,##cep,##sEp,148.41
6497,##ceps,##sEps,1.62
6498,##cer,##se,10.24
6499,##ces,##se,14.229999999999999
6500,##cet,##sEt,16.07
6501,##cets,##sE,3.57
6502,##ceu,##s2z,1.3800000000000001
6503,##ceur,##s9R,1.77
6506,##ch,###nik,19.810000000000002
6507,##cha,##Sa,9.43
6509,##chaient,##SE,1.4800000000000004
6510,##chais,##SE,6.649999999999999
6511,##chait,##SE,11.549999999999999
6512,##chan,#S@,66.01000000000002
6513,##chant,##S@,56.669999999999995
6514,##chants,##S@,13.879999999999999
6516,##chap,##Sap,1.04
6517,##char,##SaRZ,12.969999999999999
6518,##chard,##SaR,6.329999999999999
6520,##chat,##Sa,1.75
6524,##chauf,##Sof,5.06
6526,##chaî,#Se,5.79
6528,##che,##S°,63.60000000000002
6535,##cher,##Se,155.75
6536,##chers,##Se,9.430000000000001
6537,##ches,##SEs,17.25
6538,##chet,##SEt,22.42
6539,##chets,##SE,16.89
6540,##cheu,##S2z,3.4299999999999993
6541,##cheur,##S9R,10.280000000000001
6542,##cheurs,##S9R,9.79
6543,##cheux,##S2,2.36
6545,##chez,##Se,94.91000000000001
6546,##chi,##Sin,67.72999999999999
6547,##chier,##Sje,5.42
6548,##chiers,##Sje,5.69
6549,##chiez,##Sje,10.540000000000001
6550,##chif,##Si,1.01
6551,##chin,##S5,12.34
6552,##chins,##S5,2.26
6554,##chions,##Sj§,1.27
6555,##chis,##Si,6.24
6556,##cho,###So,3.69
6557,##choi,##SwaR,7.89
6561,##chois,#Swa,1.3
6562,##chon,##S§,25.670000000000005
6563,##chons,##S§,28.23
6564,##chos,###So,1.26
6565,##chot,##So,3.3
6574,##chu,##Sy,19.69
6575,##chue,##Sy,6.67
6576,##chues,##Sy,1.22
6577,##chus,##Sy,3.98
6584,##chè,#SER,6.67
6585,##ché,##Se,130.13
6586,##chéan,##Se,1.67
6587,##chée,##Se,30.870000000000005
6588,##chées,##Se,6.129999999999999
6589,##chés,##Se,27.599999999999998
6590,##ci,##si,556.1499999999997
6591,##cia,##sjal,24.11
6592,##cial,##sjal,10.82
6593,##ciaux,##sjo,5.15
6594,##cien,#sj5,40.22
6595,##ciens,#sj5,27.03
6599,##cieu,##sj2z,2.1500000000000004
6600,##cieux,##sj2,5.800000000000001
6601,##cif,##sif,2.38
6602,##cil,##sij,1.1500000000000001
6604,##cio,##sjOl,1.49
6605,##cis,##sist,8.51
6606,##cit,##si,7.12
6607,##cits,##si,2.77
6609,##cié,##sje,75.91
6612,##ck,###tEl,10.27
6615,##ckel,##kEl,4.3999999999999995
6617,##cker,##k9R,1.25
6619,##cket,##kE,13.78
6620,##ckets,##kE,10.82
6624,##ckey,#kE,6.38
6629,##cla,##klav,46.5
6639,##clen,##kl@,5.45
6640,##cler,##kle,1.3900000000000001
6641,##clet,##klEt,1.13
6645,##cli,#klin,4.5200000000000005
6648,##clin,##kl5,1.73
6650,##clis,##klist,1.42
6651,##clo,##klon,1.4200000000000002
6653,##clos,#klo,2.95
6661,##clu,##sklyR,2.17
6670,##clus,#kly,2.75
6671,##clut,#kly,1.78
6673,##clé,##kle,1.88
6674,##clée,##kle,6.99
6677,##co,#kOR,1176.94
6681,##coin,##kw5,1.5299999999999998
6682,##coins,##kw5,1.44
6683,##col,##kOlt,13.739999999999998
6685,##com,#k§,28.500000000000004
6686,##comp,##k§t,2.2800000000000002
6687,##con,##g§d,162.32000000000002
6688,##cond,##g§,26.69
6690,##coo,##ko,3.3400000000000003
6691,##cool,##kOl,40.29
6694,##cor,#kOR,26.3
6695,##cord,#kOR,766.1899999999999
6696,##cors,##kOR,2.38
6699,##cos,##ko,3.0300000000000002
6700,##cot,##kOt,3.8000000000000003
6702,##cou,##ku,123.16999999999997
6703,##coua,##kwad,1.46
6709,##coue,##ku,4.839999999999999
6711,##couer,##kwe,4.5
6715,##couez,##ku,1.24
6719,##cours,##kuR,77.24
6720,##court,#kuR,1.1400000000000001
6721,##cous,##kus,2.59
6723,##coué,##kwe,3.96
6724,##couée,##kwe,1.49
6727,##cra,##kRa,2.72
6733,##cre,##kR°,5.68
6735,##cret,##kRE,116.69
6736,##crets,##kRE,35.32
6741,##cri,##kRi,47.519999999999996
6752,##cris,##kRi,2.5
6753,##crit,##kRi,8.299999999999999
6759,##cro,##kRo,28.730000000000004
6760,##croc,##kRo,6.77
6761,##crocs,##kRo,2.5
6766,##cros,##kRo,3.8899999999999997
6768,##crou,#kRu,2.38
6770,##croî,##RwatR,1.46
6771,##croît,##Rwa,1.12
6773,##cru,##kRy,6.97
6774,##crue,##kRy,1.89
6775,##crues,##kRy,2.95
6777,##crus,#kRys,1.87
6781,##crè,##kREt,21.290000000000006
6782,##cré,##kRe,65.82000000000001
6787,##créant,##kRe,1.32
6789,##crée,##kRe,28.59
6791,##créer,##kRe,1.61
6792,##crées,##kRe,3.4699999999999998
6793,##crés,##kRe,6.450000000000001
6800,##cu,##ky,308.45
6802,##cue,##ky,3.45
6803,##cueil,#k9j,18.41
6809,##cul,##kyl,8.73
6810,##cum,##kym,1.2
6811,##cun,#k1,247.38
6812,##cuns,#k1,1.22
6816,##cus,##ky,1.85
6817,##cut,##ky,1.43
6819,##cuz,##ky,3.46
6820,##cy,##si,2.0100000000000002
6823,##cè,##sER,5.07
6824,##cès,##sE,51.81
6825,##cé,##se,40.879999999999995
6826,##cée,##se,42.089999999999996
6827,##céen,##se,1.05
6828,##céens,##se,1.81
6832,##cê,#sEtR,12.75
6836,##da,##dam,249.32
6837,##dac,##dak,6.14
6838,##dai,##de,1.2599999999999998
6839,##daient,#dE,1.04
6840,##dail,##daj,16.34
6843,##dais,#dE,3.18
6844,##dait,#dE,3.47
6847,##dan,##d@Z,1.33
6848,##dant,#d@,1.7
6850,##dar,##daR,8.05
6851,##dars,##daR,2.31
6852,##das,##das,3.8199999999999994
6856,##de,###s5,140.19
6857,##deau,##do,112.12
6858,##deaux,##do,36.29
6860,##dem,#dEmn,2.66
6861,##den,##d@t,3.09
6863,##dent,##d@,4.47
6864,##dents,##d@,1.18
6865,##der,#de,362.77
6867,##des,##dEst,10.64
6868,##det,##dEt,16.32
6869,##dets,##dE,3.05
6870,##deu,#d2z,1.38
6872,##deur,##d9R,13.120000000000001
6873,##deurs,##d9R,2.21
6874,##deux,#d2,1.93
6875,##dex,#dEks,2.18
6879,##dez,#de,64.36
6880,##di,##di,200.83000000000013
6881,##dia,##dja,16.82
6889,##dias,##dja,9.46
6891,##dic,#dik,4.74
6892,##dics,#dik,1.03
6893,##die,##di,1.8900000000000001
6894,##dien,#dj@s,14.01
6895,##diens,#dj5,7.81
6897,##dier,##dje,1.9
6899,##dieu,##dj2z,1.69
6900,##dieux,##dj2,2.19
6901,##diez,#dje,2.21
6904,##din,##d5,4.51
6906,##dio,##djo,71.31
6909,##dios,##djo,6.92
6911,##dis,##dis,12.05
6914,##dium,##djOm,10.27
6916,##dié,##dje,5.909999999999999
6917,##diée,##dje,1.2000000000000002
6920,##do,##do,19.470000000000006
6922,##docs,##dOk,1.29
6923,##doi,##dwaz,3.6100000000000003
6928,##dom,#do,3.73
6930,##don,##do,22.810000000000006
6931,##dons,##d§,3.44
6932,##dor,#dOR,46.27
6933,##dors,#dOR,6.08
6934,##dort,#dOR,5.67
6935,##dos,#do,1.91
6936,##dou,##du,7.4700000000000015
6942,##douil,#duj,6.29
6959,##dran,##dR@,1.42
6967,##dres,##dREs,4.140000000000001
6974,##dro,#dRo,2.67
6975,##droit,#dRwa,196.75
6976,##droits,#dRwa,21.48
6984,##du,##dyR,31.07
6985,##duc,##dyk,10.080000000000002
6989,##dui,##d8iR,18.49
6990,##duis,##d8i,3.59
6991,##duit,##d8i,18.720000000000002
6992,##duits,##d8i,2.46
6993,##dul,#dyl,1.89
6995,##dur,#dyR,3.29
6996,##dus,#dys,9.66
6997,##dy,###di,13.47
7001,##dè,##dEl,63.809999999999995
7002,##dé,##de,73.89000000000003
7003,##dée,#de,8.65
7005,##dées,##de,1.29
7007,##déo,##de,42.13
7008,##déos,##de,6.1899999999999995
7009,##dés,##de,9.47
7014,##el,##El,37.97
7015,##els,##El,3.83
7017,##ep,####si,1.48
7019,##es,##e,4.29
7025,##fa,#fa,32.62000000000002
7027,##fai,#fER,396.09999999999997
7031,##fais,##fE,10.84
7032,##fait,##fE,14.750000000000002
7033,##faits,##fE,2.4899999999999998
7035,##fan,#f@s,33.010000000000005
7036,##fant,#f@,292.24
7037,##fants,#f@,448.33
7039,##fard,##faR,10.379999999999999
7040,##fas,##fas,1.66
7043,##faut,##fo,11.24
